"Fiscal Year","County","Region","Confirmed Victims","Victims"
"2018","Cameron","11-Edinburg","Not Confirmed","4,024"
"2018","Cameron","11-Edinburg","Confirmed Victim","1,051"
"2018","Duval","11-Edinburg","Not Confirmed","145"
"2018","Duval","11-Edinburg","Confirmed Victim","47"
"2018","Hidalgo","11-Edinburg","Not Confirmed","7,697"
"2018","Hidalgo","11-Edinburg","Confirmed Victim","1,603"
"2018","Jim Hogg","11-Edinburg","Not Confirmed","63"
"2018","Jim Hogg","11-Edinburg","Confirmed Victim","11"
"2018","Jim Wells","11-Edinburg","Not Confirmed","593"
"2018","Jim Wells","11-Edinburg","Confirmed Victim","141"
"2018","Kenedy","11-Edinburg","Not Confirmed","5"
"2018","Kleberg","11-Edinburg","Not Confirmed","333"
"2018","Kleberg","11-Edinburg","Confirmed Victim","107"
"2018","Live Oak","11-Edinburg","Not Confirmed","81"
"2018","Live Oak","11-Edinburg","Confirmed Victim","28"
"2018","McMullen","11-Edinburg","Not Confirmed","11"
"2018","Nueces","11-Edinburg","Not Confirmed","3,360"
"2018","Nueces","11-Edinburg","Confirmed Victim","1,271"
"2018","Refugio","11-Edinburg","Not Confirmed","53"
"2018","Refugio","11-Edinburg","Confirmed Victim","15"
"2018","San Patricio","11-Edinburg","Not Confirmed","750"
"2018","San Patricio","11-Edinburg","Confirmed Victim","230"
"2018","Starr","11-Edinburg","Not Confirmed","441"
"2018","Starr","11-Edinburg","Confirmed Victim","127"
"2018","Webb","11-Edinburg","Not Confirmed","2,056"
"2018","Webb","11-Edinburg","Confirmed Victim","398"
"2018","Willacy","11-Edinburg","Not Confirmed","216"
"2018","Willacy","11-Edinburg","Confirmed Victim","73"
"2018","Zapata","11-Edinburg","Not Confirmed","167"
"2018","Zapata","11-Edinburg","Confirmed Victim","51"
"2018","Out of State","Out of State","Not Confirmed","25"
"2018","Out of State","Out of State","Confirmed Victim","12"
"2017","Armstrong","1-Lubbock","Not Confirmed","17"
"2017","Bailey","1-Lubbock","Not Confirmed","68"
"2017","Bailey","1-Lubbock","Confirmed Victim","12"
"2017","Briscoe","1-Lubbock","Not Confirmed","1"
"2017","Briscoe","1-Lubbock","Confirmed Victim","2"
"2017","Carson","1-Lubbock","Not Confirmed","66"
"2017","Carson","1-Lubbock","Confirmed Victim","23"
"2017","Castro","1-Lubbock","Not Confirmed","39"
"2017","Castro","1-Lubbock","Confirmed Victim","12"
"2017","Childress","1-Lubbock","Not Confirmed","82"
"2017","Childress","1-Lubbock","Confirmed Victim","25"
"2017","Cochran","1-Lubbock","Not Confirmed","28"
"2017","Cochran","1-Lubbock","Confirmed Victim","10"
"2017","Collingsworth","1-Lubbock","Not Confirmed","31"
"2017","Collingsworth","1-Lubbock","Confirmed Victim","6"
"2017","Crosby","1-Lubbock","Not Confirmed","122"
"2017","Crosby","1-Lubbock","Confirmed Victim","22"
"2017","Dallam","1-Lubbock","Not Confirmed","103"
"2017","Dallam","1-Lubbock","Confirmed Victim","16"
"2017","Deaf Smith","1-Lubbock","Not Confirmed","181"
"2017","Deaf Smith","1-Lubbock","Confirmed Victim","50"
"2017","Dickens","1-Lubbock","Not Confirmed","25"
"2017","Dickens","1-Lubbock","Confirmed Victim","3"
"2017","Donley","1-Lubbock","Not Confirmed","31"
"2017","Donley","1-Lubbock","Confirmed Victim","8"
"2017","Floyd","1-Lubbock","Not Confirmed","80"
"2017","Floyd","1-Lubbock","Confirmed Victim","21"
"2017","Garza","1-Lubbock","Not Confirmed","40"
"2017","Garza","1-Lubbock","Confirmed Victim","10"
"2017","Gray","1-Lubbock","Not Confirmed","260"
"2017","Gray","1-Lubbock","Confirmed Victim","113"
"2017","Hale","1-Lubbock","Not Confirmed","380"
"2017","Hale","1-Lubbock","Confirmed Victim","104"
"2017","Hall","1-Lubbock","Not Confirmed","29"
"2017","Hall","1-Lubbock","Confirmed Victim","13"
"2017","Hansford","1-Lubbock","Not Confirmed","26"
"2017","Hartley","1-Lubbock","Not Confirmed","15"
"2017","Hartley","1-Lubbock","Confirmed Victim","3"
"2017","Hemphill","1-Lubbock","Not Confirmed","7"
"2017","Hemphill","1-Lubbock","Confirmed Victim","5"
"2017","Hockley","1-Lubbock","Not Confirmed","234"
"2017","Hockley","1-Lubbock","Confirmed Victim","86"
"2017","Hutchinson","1-Lubbock","Not Confirmed","254"
"2017","Hutchinson","1-Lubbock","Confirmed Victim","79"
"2017","Lamb","1-Lubbock","Not Confirmed","137"
"2017","Lamb","1-Lubbock","Confirmed Victim","56"
"2017","Lipscomb","1-Lubbock","Not Confirmed","21"
"2017","Lipscomb","1-Lubbock","Confirmed Victim","2"
"2017","Lubbock","1-Lubbock","Not Confirmed","3,000"
"2017","Lubbock","1-Lubbock","Confirmed Victim","1,032"
"2017","Lynn","1-Lubbock","Not Confirmed","52"
"2017","Lynn","1-Lubbock","Confirmed Victim","19"
"2017","Moore","1-Lubbock","Not Confirmed","166"
"2017","Moore","1-Lubbock","Confirmed Victim","65"
"2017","Motley","1-Lubbock","Not Confirmed","6"
"2017","Motley","1-Lubbock","Confirmed Victim","1"
"2017","Ochiltree","1-Lubbock","Not Confirmed","66"
"2017","Ochiltree","1-Lubbock","Confirmed Victim","29"
"2017","Oldham","1-Lubbock","Not Confirmed","10"
"2017","Parmer","1-Lubbock","Not Confirmed","62"
"2017","Parmer","1-Lubbock","Confirmed Victim","3"
"2017","Potter","1-Lubbock","Not Confirmed","1,482"
"2017","Potter","1-Lubbock","Confirmed Victim","697"
"2017","Randall","1-Lubbock","Not Confirmed","810"
"2017","Randall","1-Lubbock","Confirmed Victim","316"
"2017","Roberts","1-Lubbock","Confirmed Victim","3"
"2017","Sherman","1-Lubbock","Not Confirmed","8"
"2017","Sherman","1-Lubbock","Confirmed Victim","2"
"2017","Swisher","1-Lubbock","Not Confirmed","92"
"2017","Swisher","1-Lubbock","Confirmed Victim","42"
"2017","Terry","1-Lubbock","Not Confirmed","136"
"2017","Terry","1-Lubbock","Confirmed Victim","37"
"2017","Wheeler","1-Lubbock","Not Confirmed","41"
"2017","Wheeler","1-Lubbock","Confirmed Victim","13"
"2017","Yoakum","1-Lubbock","Not Confirmed","57"
"2017","Yoakum","1-Lubbock","Confirmed Victim","11"
"2017","Archer","2-Abilene","Not Confirmed","83"
"2017","Archer","2-Abilene","Confirmed Victim","20"
"2017","Baylor","2-Abilene","Not Confirmed","59"
"2017","Baylor","2-Abilene","Confirmed Victim","12"
"2017","Brown","2-Abilene","Not Confirmed","387"
"2017","Brown","2-Abilene","Confirmed Victim","204"
"2017","Callahan","2-Abilene","Not Confirmed","179"
"2017","Callahan","2-Abilene","Confirmed Victim","44"
"2017","Clay","2-Abilene","Not Confirmed","105"
"2017","Clay","2-Abilene","Confirmed Victim","21"
"2017","Coleman","2-Abilene","Not Confirmed","115"
"2017","Coleman","2-Abilene","Confirmed Victim","33"
"2017","Comanche","2-Abilene","Not Confirmed","180"
"2017","Comanche","2-Abilene","Confirmed Victim","35"
"2017","Cottle","2-Abilene","Not Confirmed","10"
"2017","Cottle","2-Abilene","Confirmed Victim","1"
"2017","Eastland","2-Abilene","Not Confirmed","246"
"2017","Eastland","2-Abilene","Confirmed Victim","63"
"2017","Fisher","2-Abilene","Not Confirmed","54"
"2017","Fisher","2-Abilene","Confirmed Victim","25"
"2017","Foard","2-Abilene","Not Confirmed","10"
"2017","Foard","2-Abilene","Confirmed Victim","2"
"2017","Hardeman","2-Abilene","Not Confirmed","42"
"2017","Hardeman","2-Abilene","Confirmed Victim","18"
"2017","Haskell","2-Abilene","Not Confirmed","68"
"2017","Haskell","2-Abilene","Confirmed Victim","8"
"2017","Jack","2-Abilene","Not Confirmed","89"
"2017","Jack","2-Abilene","Confirmed Victim","46"
"2017","Jones","2-Abilene","Not Confirmed","223"
"2017","Jones","2-Abilene","Confirmed Victim","67"
"2017","Kent","2-Abilene","Not Confirmed","3"
"2017","Knox","2-Abilene","Not Confirmed","36"
"2017","Knox","2-Abilene","Confirmed Victim","7"
"2017","Mitchell","2-Abilene","Not Confirmed","139"
"2017","Mitchell","2-Abilene","Confirmed Victim","30"
"2017","Montague","2-Abilene","Not Confirmed","236"
"2017","Montague","2-Abilene","Confirmed Victim","105"
"2017","Nolan","2-Abilene","Not Confirmed","279"
"2017","Nolan","2-Abilene","Confirmed Victim","136"
"2017","Runnels","2-Abilene","Not Confirmed","103"
"2017","Runnels","2-Abilene","Confirmed Victim","29"
"2017","Scurry","2-Abilene","Not Confirmed","203"
"2017","Scurry","2-Abilene","Confirmed Victim","57"
"2017","Shackelford","2-Abilene","Not Confirmed","44"
"2017","Shackelford","2-Abilene","Confirmed Victim","14"
"2017","Stephens","2-Abilene","Not Confirmed","99"
"2017","Stephens","2-Abilene","Confirmed Victim","15"
"2017","Stonewall","2-Abilene","Not Confirmed","2"
"2017","Stonewall","2-Abilene","Confirmed Victim","8"
"2017","Taylor","2-Abilene","Not Confirmed","1,986"
"2017","Taylor","2-Abilene","Confirmed Victim","800"
"2017","Throckmorton","2-Abilene","Not Confirmed","10"
"2017","Throckmorton","2-Abilene","Confirmed Victim","3"
"2017","Wichita","2-Abilene","Not Confirmed","1,725"
"2017","Wichita","2-Abilene","Confirmed Victim","609"
"2017","Wilbarger","2-Abilene","Not Confirmed","185"
"2017","Wilbarger","2-Abilene","Confirmed Victim","42"
"2017","Young","2-Abilene","Not Confirmed","241"
"2017","Young","2-Abilene","Confirmed Victim","85"
"2017","Collin","3-Arlington","Not Confirmed","3,271"
"2017","Collin","3-Arlington","Confirmed Victim","1,149"
"2017","Cooke","3-Arlington","Not Confirmed","474"
"2017","Cooke","3-Arlington","Confirmed Victim","253"
"2017","Dallas","3-Arlington","Not Confirmed","18,850"
"2017","Dallas","3-Arlington","Confirmed Victim","6,242"
"2017","Denton","3-Arlington","Not Confirmed","3,837"
"2017","Denton","3-Arlington","Confirmed Victim","932"
"2017","Ellis","3-Arlington","Not Confirmed","1,196"
"2017","Ellis","3-Arlington","Confirmed Victim","372"
"2017","Erath","3-Arlington","Not Confirmed","288"
"2017","Erath","3-Arlington","Confirmed Victim","167"
"2017","Fannin","3-Arlington","Not Confirmed","289"
"2017","Fannin","3-Arlington","Confirmed Victim","99"
"2017","Grayson","3-Arlington","Not Confirmed","1,284"
"2017","Grayson","3-Arlington","Confirmed Victim","459"
"2017","Hood","3-Arlington","Not Confirmed","583"
"2017","Hood","3-Arlington","Confirmed Victim","264"
"2017","Hunt","3-Arlington","Not Confirmed","854"
"2017","Hunt","3-Arlington","Confirmed Victim","311"
"2017","Johnson","3-Arlington","Not Confirmed","1,536"
"2017","Johnson","3-Arlington","Confirmed Victim","552"
"2017","Kaufman","3-Arlington","Not Confirmed","906"
"2017","Kaufman","3-Arlington","Confirmed Victim","246"
"2017","Navarro","3-Arlington","Not Confirmed","435"
"2017","Navarro","3-Arlington","Confirmed Victim","106"
"2017","Palo Pinto","3-Arlington","Not Confirmed","417"
"2017","Palo Pinto","3-Arlington","Confirmed Victim","238"
"2017","Parker","3-Arlington","Not Confirmed","968"
"2017","Parker","3-Arlington","Confirmed Victim","443"
"2017","Rockwall","3-Arlington","Not Confirmed","426"
"2017","Rockwall","3-Arlington","Confirmed Victim","98"
"2017","Somervell","3-Arlington","Not Confirmed","63"
"2017","Somervell","3-Arlington","Confirmed Victim","39"
"2017","Tarrant","3-Arlington","Not Confirmed","16,250"
"2017","Tarrant","3-Arlington","Confirmed Victim","5,630"
"2017","Wise","3-Arlington","Not Confirmed","597"
"2017","Wise","3-Arlington","Confirmed Victim","225"
"2017","Anderson","4-Tyler","Not Confirmed","410"
"2017","Anderson","4-Tyler","Confirmed Victim","216"
"2017","Bowie","4-Tyler","Not Confirmed","924"
"2017","Bowie","4-Tyler","Confirmed Victim","239"
"2017","Camp","4-Tyler","Not Confirmed","91"
"2017","Camp","4-Tyler","Confirmed Victim","47"
"2017","Cass","4-Tyler","Not Confirmed","268"
"2017","Cass","4-Tyler","Confirmed Victim","87"
"2017","Cherokee","4-Tyler","Not Confirmed","550"
"2017","Cherokee","4-Tyler","Confirmed Victim","199"
"2017","Delta","4-Tyler","Not Confirmed","59"
"2017","Delta","4-Tyler","Confirmed Victim","22"
"2017","Franklin","4-Tyler","Not Confirmed","87"
"2017","Franklin","4-Tyler","Confirmed Victim","35"
"2017","Gregg","4-Tyler","Not Confirmed","1,135"
"2017","Gregg","4-Tyler","Confirmed Victim","454"
"2017","Harrison","4-Tyler","Not Confirmed","627"
"2017","Harrison","4-Tyler","Confirmed Victim","199"
"2017","Henderson","4-Tyler","Not Confirmed","919"
"2017","Henderson","4-Tyler","Confirmed Victim","361"
"2017","Hopkins","4-Tyler","Not Confirmed","328"
"2017","Hopkins","4-Tyler","Confirmed Victim","112"
"2017","Lamar","4-Tyler","Not Confirmed","550"
"2017","Lamar","4-Tyler","Confirmed Victim","218"
"2017","Marion","4-Tyler","Not Confirmed","137"
"2017","Marion","4-Tyler","Confirmed Victim","56"
"2017","Morris","4-Tyler","Not Confirmed","120"
"2017","Morris","4-Tyler","Confirmed Victim","35"
"2017","Panola","4-Tyler","Not Confirmed","209"
"2017","Panola","4-Tyler","Confirmed Victim","91"
"2017","Rains","4-Tyler","Not Confirmed","122"
"2017","Rains","4-Tyler","Confirmed Victim","43"
"2017","Red River","4-Tyler","Not Confirmed","121"
"2017","Red River","4-Tyler","Confirmed Victim","37"
"2017","Rusk","4-Tyler","Not Confirmed","435"
"2017","Rusk","4-Tyler","Confirmed Victim","186"
"2017","Smith","4-Tyler","Not Confirmed","1,847"
"2017","Smith","4-Tyler","Confirmed Victim","517"
"2017","Titus","4-Tyler","Not Confirmed","239"
"2017","Titus","4-Tyler","Confirmed Victim","97"
"2017","Upshur","4-Tyler","Not Confirmed","370"
"2017","Upshur","4-Tyler","Confirmed Victim","120"
"2017","Van Zandt","4-Tyler","Not Confirmed","481"
"2017","Van Zandt","4-Tyler","Confirmed Victim","179"
"2017","Wood","4-Tyler","Not Confirmed","335"
"2017","Wood","4-Tyler","Confirmed Victim","169"
"2017","Angelina","5-Beaumont","Not Confirmed","985"
"2017","Angelina","5-Beaumont","Confirmed Victim","286"
"2017","Hardin","5-Beaumont","Not Confirmed","502"
"2017","Hardin","5-Beaumont","Confirmed Victim","116"
"2017","Houston","5-Beaumont","Not Confirmed","215"
"2017","Houston","5-Beaumont","Confirmed Victim","60"
"2017","Jasper","5-Beaumont","Not Confirmed","318"
"2017","Jasper","5-Beaumont","Confirmed Victim","129"
"2017","Jefferson","5-Beaumont","Not Confirmed","2,376"
"2017","Jefferson","5-Beaumont","Confirmed Victim","572"
"2017","Nacogdoches","5-Beaumont","Not Confirmed","510"
"2017","Nacogdoches","5-Beaumont","Confirmed Victim","147"
"2017","Newton","5-Beaumont","Not Confirmed","87"
"2017","Newton","5-Beaumont","Confirmed Victim","18"
"2017","Orange","5-Beaumont","Not Confirmed","927"
"2017","Orange","5-Beaumont","Confirmed Victim","244"
"2017","Polk","5-Beaumont","Not Confirmed","567"
"2017","Polk","5-Beaumont","Confirmed Victim","167"
"2017","Sabine","5-Beaumont","Not Confirmed","87"
"2017","Sabine","5-Beaumont","Confirmed Victim","40"
"2017","San Augustine","5-Beaumont","Not Confirmed","69"
"2017","San Augustine","5-Beaumont","Confirmed Victim","37"
"2017","San Jacinto","5-Beaumont","Not Confirmed","234"
"2017","San Jacinto","5-Beaumont","Confirmed Victim","83"
"2017","Shelby","5-Beaumont","Not Confirmed","238"
"2017","Shelby","5-Beaumont","Confirmed Victim","97"
"2017","Trinity","5-Beaumont","Not Confirmed","113"
"2017","Trinity","5-Beaumont","Confirmed Victim","68"
"2017","Tyler","5-Beaumont","Not Confirmed","247"
"2017","Tyler","5-Beaumont","Confirmed Victim","91"
"2017","Austin","6-Houston","Not Confirmed","261"
"2017","Austin","6-Houston","Confirmed Victim","17"
"2017","Brazoria","6-Houston","Not Confirmed","2,471"
"2017","Brazoria","6-Houston","Confirmed Victim","655"
"2017","Chambers","6-Houston","Not Confirmed","219"
"2017","Chambers","6-Houston","Confirmed Victim","66"
"2017","Colorado","6-Houston","Not Confirmed","184"
"2017","Colorado","6-Houston","Confirmed Victim","12"
"2017","Fort Bend","6-Houston","Not Confirmed","3,323"
"2017","Fort Bend","6-Houston","Confirmed Victim","737"
"2017","Galveston","6-Houston","Not Confirmed","3,043"
"2017","Galveston","6-Houston","Confirmed Victim","746"
"2017","Harris","6-Houston","Not Confirmed","33,975"
"2017","Harris","6-Houston","Confirmed Victim","6,551"
"2017","Liberty","6-Houston","Not Confirmed","938"
"2017","Liberty","6-Houston","Confirmed Victim","277"
"2017","Matagorda","6-Houston","Not Confirmed","392"
"2017","Matagorda","6-Houston","Confirmed Victim","51"
"2017","Montgomery","6-Houston","Not Confirmed","4,059"
"2017","Montgomery","6-Houston","Confirmed Victim","807"
"2017","Walker","6-Houston","Not Confirmed","388"
"2017","Walker","6-Houston","Confirmed Victim","61"
"2017","Waller","6-Houston","Not Confirmed","421"
"2017","Waller","6-Houston","Confirmed Victim","45"
"2017","Wharton","6-Houston","Not Confirmed","342"
"2017","Wharton","6-Houston","Confirmed Victim","105"
"2017","Bastrop","7-Austin","Not Confirmed","899"
"2017","Bastrop","7-Austin","Confirmed Victim","210"
"2017","Bell","7-Austin","Not Confirmed","3,846"
"2017","Bell","7-Austin","Confirmed Victim","1,148"
"2017","Blanco","7-Austin","Not Confirmed","48"
"2017","Blanco","7-Austin","Confirmed Victim","13"
"2017","Bosque","7-Austin","Not Confirmed","151"
"2017","Bosque","7-Austin","Confirmed Victim","49"
"2017","Brazos","7-Austin","Not Confirmed","1,337"
"2017","Brazos","7-Austin","Confirmed Victim","302"
"2017","Burleson","7-Austin","Not Confirmed","201"
"2017","Burleson","7-Austin","Confirmed Victim","57"
"2017","Burnet","7-Austin","Not Confirmed","390"
"2017","Burnet","7-Austin","Confirmed Victim","149"
"2017","Caldwell","7-Austin","Not Confirmed","511"
"2017","Caldwell","7-Austin","Confirmed Victim","135"
"2017","Coryell","7-Austin","Not Confirmed","757"
"2017","Coryell","7-Austin","Confirmed Victim","289"
"2017","Falls","7-Austin","Not Confirmed","164"
"2017","Falls","7-Austin","Confirmed Victim","57"
"2017","Fayette","7-Austin","Not Confirmed","146"
"2017","Fayette","7-Austin","Confirmed Victim","50"
"2017","Freestone","7-Austin","Not Confirmed","145"
"2017","Freestone","7-Austin","Confirmed Victim","37"
"2017","Grimes","7-Austin","Not Confirmed","321"
"2017","Grimes","7-Austin","Confirmed Victim","63"
"2017","Hamilton","7-Austin","Not Confirmed","82"
"2017","Hamilton","7-Austin","Confirmed Victim","23"
"2017","Hays","7-Austin","Not Confirmed","1,350"
"2017","Hays","7-Austin","Confirmed Victim","308"
"2017","Hill","7-Austin","Not Confirmed","339"
"2017","Hill","7-Austin","Confirmed Victim","123"
"2017","Lampasas","7-Austin","Not Confirmed","180"
"2017","Lampasas","7-Austin","Confirmed Victim","83"
"2017","Lee","7-Austin","Not Confirmed","174"
"2017","Lee","7-Austin","Confirmed Victim","41"
"2017","Leon","7-Austin","Not Confirmed","155"
"2017","Leon","7-Austin","Confirmed Victim","32"
"2017","Limestone","7-Austin","Not Confirmed","235"
"2017","Limestone","7-Austin","Confirmed Victim","34"
"2017","Llano","7-Austin","Not Confirmed","152"
"2017","Llano","7-Austin","Confirmed Victim","83"
"2017","Madison","7-Austin","Not Confirmed","111"
"2017","Madison","7-Austin","Confirmed Victim","14"
"2017","McLennan","7-Austin","Not Confirmed","2,804"
"2017","McLennan","7-Austin","Confirmed Victim","851"
"2017","Milam","7-Austin","Not Confirmed","269"
"2017","Milam","7-Austin","Confirmed Victim","80"
"2017","Mills","7-Austin","Not Confirmed","48"
"2017","Mills","7-Austin","Confirmed Victim","6"
"2017","Robertson","7-Austin","Not Confirmed","231"
"2017","Robertson","7-Austin","Confirmed Victim","31"
"2017","San Saba","7-Austin","Not Confirmed","27"
"2017","San Saba","7-Austin","Confirmed Victim","16"
"2017","Travis","7-Austin","Not Confirmed","8,629"
"2017","Travis","7-Austin","Confirmed Victim","2,172"
"2017","Washington","7-Austin","Not Confirmed","238"
"2017","Washington","7-Austin","Confirmed Victim","50"
"2017","Williamson","7-Austin","Not Confirmed","2,517"
"2017","Williamson","7-Austin","Confirmed Victim","596"
"2017","Atascosa","8-San Antonio","Not Confirmed","730"
"2017","Atascosa","8-San Antonio","Confirmed Victim","308"
"2017","Bandera","8-San Antonio","Not Confirmed","192"
"2017","Bandera","8-San Antonio","Confirmed Victim","83"
"2017","Bexar","8-San Antonio","Not Confirmed","20,201"
"2017","Bexar","8-San Antonio","Confirmed Victim","5,588"
"2017","Calhoun","8-San Antonio","Not Confirmed","199"
"2017","Calhoun","8-San Antonio","Confirmed Victim","99"
"2017","Comal","8-San Antonio","Not Confirmed","1,150"
"2017","Comal","8-San Antonio","Confirmed Victim","455"
"2017","DeWitt","8-San Antonio","Not Confirmed","261"
"2017","DeWitt","8-San Antonio","Confirmed Victim","65"
"2017","Dimmit","8-San Antonio","Not Confirmed","173"
"2017","Dimmit","8-San Antonio","Confirmed Victim","51"
"2017","Edwards","8-San Antonio","Not Confirmed","30"
"2017","Edwards","8-San Antonio","Confirmed Victim","5"
"2017","Frio","8-San Antonio","Not Confirmed","243"
"2017","Frio","8-San Antonio","Confirmed Victim","94"
"2017","Gillespie","8-San Antonio","Not Confirmed","153"
"2017","Gillespie","8-San Antonio","Confirmed Victim","42"
"2017","Goliad","8-San Antonio","Not Confirmed","94"
"2017","Goliad","8-San Antonio","Confirmed Victim","16"
"2017","Gonzales","8-San Antonio","Not Confirmed","282"
"2017","Gonzales","8-San Antonio","Confirmed Victim","77"
"2017","Guadalupe","8-San Antonio","Not Confirmed","1,538"
"2017","Guadalupe","8-San Antonio","Confirmed Victim","317"
"2017","Jackson","8-San Antonio","Not Confirmed","117"
"2017","Jackson","8-San Antonio","Confirmed Victim","42"
"2017","Karnes","8-San Antonio","Not Confirmed","216"
"2017","Karnes","8-San Antonio","Confirmed Victim","64"
"2017","Kendall","8-San Antonio","Not Confirmed","257"
"2017","Kendall","8-San Antonio","Confirmed Victim","39"
"2017","Kerr","8-San Antonio","Not Confirmed","483"
"2017","Kerr","8-San Antonio","Confirmed Victim","182"
"2017","Kinney","8-San Antonio","Not Confirmed","23"
"2017","Kinney","8-San Antonio","Confirmed Victim","7"
"2017","La Salle","8-San Antonio","Not Confirmed","122"
"2017","La Salle","8-San Antonio","Confirmed Victim","38"
"2017","Lavaca","8-San Antonio","Not Confirmed","143"
"2017","Lavaca","8-San Antonio","Confirmed Victim","20"
"2017","Maverick","8-San Antonio","Not Confirmed","294"
"2017","Maverick","8-San Antonio","Confirmed Victim","38"
"2017","Medina","8-San Antonio","Not Confirmed","527"
"2017","Medina","8-San Antonio","Confirmed Victim","108"
"2017","Real","8-San Antonio","Not Confirmed","46"
"2017","Real","8-San Antonio","Confirmed Victim","6"
"2017","Uvalde","8-San Antonio","Not Confirmed","392"
"2017","Uvalde","8-San Antonio","Confirmed Victim","120"
"2017","Val Verde","8-San Antonio","Not Confirmed","418"
"2017","Val Verde","8-San Antonio","Confirmed Victim","74"
"2017","Victoria","8-San Antonio","Not Confirmed","1,179"
"2017","Victoria","8-San Antonio","Confirmed Victim","206"
"2017","Wilson","8-San Antonio","Not Confirmed","405"
"2017","Wilson","8-San Antonio","Confirmed Victim","87"
"2017","Zavala","8-San Antonio","Not Confirmed","189"
"2017","Zavala","8-San Antonio","Confirmed Victim","36"
"2017","Andrews","9-Midland","Not Confirmed","168"
"2017","Andrews","9-Midland","Confirmed Victim","36"
"2017","Borden","9-Midland","Not Confirmed","13"
"2017","Borden","9-Midland","Confirmed Victim","5"
"2017","Coke","9-Midland","Not Confirmed","38"
"2017","Coke","9-Midland","Confirmed Victim","1"
"2017","Concho","9-Midland","Not Confirmed","13"
"2017","Crane","9-Midland","Not Confirmed","15"
"2017","Crane","9-Midland","Confirmed Victim","6"
"2017","Crockett","9-Midland","Not Confirmed","32"
"2017","Crockett","9-Midland","Confirmed Victim","14"
"2017","Dawson","9-Midland","Not Confirmed","161"
"2017","Dawson","9-Midland","Confirmed Victim","60"
"2017","Ector","9-Midland","Not Confirmed","1,422"
"2017","Ector","9-Midland","Confirmed Victim","350"
"2017","Gaines","9-Midland","Not Confirmed","134"
"2017","Gaines","9-Midland","Confirmed Victim","35"
"2017","Glasscock","9-Midland","Not Confirmed","6"
"2017","Glasscock","9-Midland","Confirmed Victim","3"
"2017","Howard","9-Midland","Not Confirmed","374"
"2017","Howard","9-Midland","Confirmed Victim","136"
"2017","Irion","9-Midland","Not Confirmed","13"
"2017","Irion","9-Midland","Confirmed Victim","7"
"2017","Kimble","9-Midland","Not Confirmed","39"
"2017","Kimble","9-Midland","Confirmed Victim","17"
"2017","Loving","9-Midland","Not Confirmed","1"
"2017","Martin","9-Midland","Not Confirmed","48"
"2017","Martin","9-Midland","Confirmed Victim","20"
"2017","Mason","9-Midland","Not Confirmed","36"
"2017","Mason","9-Midland","Confirmed Victim","7"
"2017","McCulloch","9-Midland","Not Confirmed","129"
"2017","McCulloch","9-Midland","Confirmed Victim","29"
"2017","Menard","9-Midland","Not Confirmed","26"
"2017","Menard","9-Midland","Confirmed Victim","5"
"2017","Midland","9-Midland","Not Confirmed","1,101"
"2017","Midland","9-Midland","Confirmed Victim","203"
"2017","Pecos","9-Midland","Not Confirmed","107"
"2017","Pecos","9-Midland","Confirmed Victim","31"
"2017","Reagan","9-Midland","Not Confirmed","34"
"2017","Reagan","9-Midland","Confirmed Victim","7"
"2017","Reeves","9-Midland","Not Confirmed","58"
"2017","Reeves","9-Midland","Confirmed Victim","21"
"2017","Schleicher","9-Midland","Not Confirmed","15"
"2017","Schleicher","9-Midland","Confirmed Victim","8"
"2017","Sterling","9-Midland","Not Confirmed","17"
"2017","Sterling","9-Midland","Confirmed Victim","1"
"2017","Sutton","9-Midland","Not Confirmed","77"
"2017","Sutton","9-Midland","Confirmed Victim","20"
"2017","Terrell","9-Midland","Not Confirmed","8"
"2017","Tom Green","9-Midland","Not Confirmed","1,151"
"2017","Tom Green","9-Midland","Confirmed Victim","328"
"2017","Upton","9-Midland","Not Confirmed","27"
"2017","Upton","9-Midland","Confirmed Victim","6"
"2017","Ward","9-Midland","Not Confirmed","118"
"2017","Ward","9-Midland","Confirmed Victim","39"
"2017","Winkler","9-Midland","Not Confirmed","59"
"2017","Winkler","9-Midland","Confirmed Victim","19"
"2017","Brewster","10-El Paso","Not Confirmed","58"
"2017","Brewster","10-El Paso","Confirmed Victim","17"
"2017","Culberson","10-El Paso","Not Confirmed","17"
"2017","Culberson","10-El Paso","Confirmed Victim","15"
"2017","El Paso","10-El Paso","Not Confirmed","6,383"
"2017","El Paso","10-El Paso","Confirmed Victim","1,943"
"2017","Hudspeth","10-El Paso","Not Confirmed","20"
"2017","Hudspeth","10-El Paso","Confirmed Victim","8"
"2017","Jeff Davis","10-El Paso","Not Confirmed","11"
"2017","Jeff Davis","10-El Paso","Confirmed Victim","1"
"2017","Presidio","10-El Paso","Not Confirmed","39"
"2017","Presidio","10-El Paso","Confirmed Victim","6"
"2017","Aransas","11-Edinburg","Not Confirmed","276"
"2017","Aransas","11-Edinburg","Confirmed Victim","85"
"2017","Bee","11-Edinburg","Not Confirmed","373"
"2017","Bee","11-Edinburg","Confirmed Victim","94"
"2017","Brooks","11-Edinburg","Not Confirmed","147"
"2017","Brooks","11-Edinburg","Confirmed Victim","37"
"2017","Cameron","11-Edinburg","Not Confirmed","4,104"
"2017","Cameron","11-Edinburg","Confirmed Victim","1,209"
"2017","Duval","11-Edinburg","Not Confirmed","140"
"2017","Duval","11-Edinburg","Confirmed Victim","20"
